Date,Time,Soc,Speed,Mode,Lat,Lon,Alt,GpsSpeed,ExactSpeed,Odometer,Traffic,Temperature,Humidity,Weather,WindSpeed,WindDirection,Pressure,SpeedLimit,Id,Data,,,,,,,
6/7/2021,16:00:24,50.38,37.96,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0x6F,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,37.96,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x30,0x54,0x4E,0xB8,0x00,0x6B
6/7/2021,16:00:24,50.38,37.96,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x59B,0x80,0x0C,0x70,0x63,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.38,37.96,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,37.96,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x599,0x00,0x00,0x09,0x06,0xFF,0x24,0x0F,0x00
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x2A,0x54,0x4E,0xB8,0x00,0x6B
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x28,0x54,0x4E,0xB8,0x00,0x6B
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x29,0x54,0x4E,0xB8,0x00,0x6B
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x556,0x30,0x02,0xFF,0x30,0x03,0x00,0x30,0x0A
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x28,0x54,0x4E,0xB8,0x00,0x6B
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,140,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x22,0x54,0x4E,0xB8,0x00,0x6B
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x597,0x00,0x95,0x08,0x41,0x2D,0x00,0x01,0x59
6/7/2021,16:00:24,50.38,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x16,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x59B,0x80,0x0C,0x72,0x66,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x599,0x00,0x00,0x09,0x06,0xFF,0x24,0x0F,0x38
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x196,0x00,0xFF,0xE7,0x82,0x70,0x8F,0x0B,0x00
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x19,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0x6F,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x436,0x00,0x00,0x4A,0xD4,0x00,0x00,,
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x1B,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDD
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x1A,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x1B,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,60,0x59B,0x80,0x0C,0x72,0x66,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x18,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x17,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1E,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x599,0x00,0x00,0x09,0x06,0xFF,0x27,0x0F,0x00
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1A,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x59B,0x80,0x0C,0x72,0x66,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x18,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x599,0x00,0x00,0x09,0x06,0xFF,0x27,0x0F,0x38
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x17,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1A,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x436,0x00,0x00,0x4A,0xD4,0x00,0x00,,
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x19,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x17,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1E,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x59B,0x80,0x0C,0x72,0x66,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x599,0x00,0x00,0x09,0x06,0xFF,0x27,0x0F,0x00
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1C,0x54,0x4E,0xB0,0x00,0x6B
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.4,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x599,0x00,0x00,0x09,0x06,0xFF,0x27,0x0F,0x38
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x93,0x4F,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.36,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x59B,0x80,0x0C,0x72,0x65,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x17,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,34.29,2310.02,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x16,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x5D7,0x0F,0x00,0x00,0x38,0x66,0x10,0x00,
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x18,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xAF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x436,0x00,0x00,0x4A,0xD4,0x00,0x00,,
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x18,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x19,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1D,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1E,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x196,0x00,0xFF,0xE7,0x81,0x70,0x8F,0x0B,0x00
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x59B,0x80,0x0C,0x72,0x66,0x44,0x6C,0x00,0x90
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1A,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x599,0x00,0x00,0x09,0x06,0xFF,0x27,0x0F,0x38
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x19,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x18,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1B,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x196,0x00,0xFF,0xE7,0x81,0xF0,0x8F,0x0B,0x00
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x93,0x4F,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x93,0x4F,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x93,0x4F,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1D,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x155,0x07,0x97,0x1A,0x54,0x4E,0xA8,0x00,0x6B
6/7/2021,16:00:24,50.34,38.96,D,33.987957,-6.7392583,136,35.39172,38.4,2310.09,LOW,26.2,39,Clouds,3.09,340,1013,40,0x19F,0xFF,0xFF,0x92,0xFF,0x38,0xFF,0x40,0xFE
