trip_id,method,seed,soc_mae_pp,soc_rmse_pp,soc_end_error_pp,soc_within_half_q_fraction,soc_tolerance_pp,saturation_frac
T3_05_25_2021_04,pinn,1,4.846702409521963,5.476258659717743,-6.408023978699456,0.0075486690504568,0.01,0.0
T3_05_25_2021_1,physics,1,3.305839069377741,4.407125637155595,8.765739621206329,0.0124869927159209,0.01,
T3_05_25_2021_1,weak_mlp,1,1.4838262673445528,1.8575625336845436,-0.0504079646534805,0.0083246618106139,0.01,0.0
T3_05_25_2021_1,mlp_state,1,0.8986081545695564,1.2583381868599264,0.2537641560589918,0.0156087408949011,0.01,0.0
T3_05_25_2021_1,pinn_no_dynamics,1,1.3400344775652155,1.9670327332388315,4.146991876105751,0.0135275754422476,0.01,0.0
T3_05_25_2021_1,pinn_fulltrip,1,1.01177032849089,1.5828769018526936,3.4177222886019294,0.0665972944849115,0.01,0.0
T3_05_25_2021_1,pinn,1,0.955485657695604,1.4840008110464118,3.2292377838519783,0.0270551508844953,0.01,0.0
T3_05_25_2021_2,physics,1,4.021513148550258,4.981354395647696,9.182537648767813,0.0124888492417484,0.01,
T3_05_25_2021_2,weak_mlp,1,0.8813367759719156,1.1065923903155808,2.033910359320778,0.0160570918822479,0.01,0.0
T3_05_25_2021_2,mlp_state,1,0.7542826748082925,1.035497179839782,0.9512758882398415,0.0178412132024977,0.01,0.0
T3_05_25_2021_2,pinn_no_dynamics,1,1.8295540699776065,2.4225949981861654,5.214256937232072,0.0071364852809991,0.01,0.0
T3_05_25_2021_2,pinn_fulltrip,1,1.1658349422715693,1.700395494245782,3.419240821942161,0.0276538804638715,0.01,0.0
T3_05_25_2021_2,pinn,1,1.707706478209669,2.3007575748371587,5.003292645599537,0.0107047279214986,0.01,0.0
T3_05_25_2021_3,physics,1,2.825425166694325,3.722881971866512,7.21767254471056,0.0104931794333683,0.01,
T3_05_25_2021_3,weak_mlp,1,0.9237712306288473,1.0188485341267597,1.3782074096467554,0.0073452256033578,0.01,0.0
